5129,"FLO-IN CORP.","Libertyville","172.5.129.129",140702926,"Fox Hole Pizzeria & Pub","McHenry"
5128,"E Castaneda Inc.","Libertyville","172.5.128.128",140701407,"Burgundy Room","Waukegan"
5127,"Darb, Inc.","Libertyville","172.5.127.127",120708992,"Booner's Place","Waukegan"
5125,"Big Ed's BBQ LLC","Libertyville","172.5.125.125",150700676,"Big Ed's BBQ","Waukegan"
5124,"BBQ'D Productions Bar & Grill Inc.","Schaumburg","172.5.124.124",170702886,"BBQ'D Productions Bar and Grill Inc","Lake Zurich"
5123,"251 Pub, Inc.","Schaumburg","172.5.123.123",150701038,"Woods Creek Tavern","Lake in the Hills"
5122,"TRISTAR GAS & FOOD MART INC.","Libertyville","172.5.122.122",121012627,"Wadsworth Plaza","Wadsworth"
5121,"Niko's Red Mill Inc.","Schaumburg","172.5.121.121",130701473,"Niko's Red Mill Tavern","Woodstock"
5120,"La Presa Restaurant, Inc. 160703210","Schaumburg","172.5.120.120",160703210,"La Presa Restaurant","Buffalo Grove"
5119,"Lindenhurst Restaurant Group, Inc.","Libertyville","172.5.119.119",120700439,"RJ's Eatery","Lindenhurst"
5117,"Waukegan Bally Muck Inc.","Libertyville","172.5.117.117",120707932,"J's Bally Muck","Waukegan"
5116,"Washington Ent. LLC","Libertyville","172.5.116.116","#N/A","#N/A","Possibly not live??"
5115,"Uncle D's Hospitality, LLC","Schaumburg","172.5.115.115",160700212,"Uncle D's Bar & Grill","Wauconda"
5114,"Thorntons Inc. 181002119","Schaumburg","172.5.114.114",181002119,"Thorntons #306 - East Dundee","East Dundee"
5113,"Thorntons Inc. 171000664","Schaumburg","172.5.113.113",171000664,"Thorntons #311 - Island Lake","Island Lake"
5112,"The Shores of Fairmont, LLC","Libertyville","172.5.112.112",180700294,"Shores of Fairmont LLC","Lake Villa"
5111,"The Lodge of Antioch, LTD.","Libertyville","172.5.111.111",120706469,"The Lodge of Antioch","Antioch"
5110,"The Dream Made Truth LLC","Schaumburg","172.5.110.110",160700589,"Brown's Chicken - East Dundee","East Dundee"
5109,"Szechwan Palace Antioch Inc.","Libertyville","172.5.109.109",160703876,"Szechwan Palace","Antioch"
5108,"Svati, Inc.","Libertyville","172.5.108.108",151002153,"Antioch Kwik Pantry","Antioch"
5107,"Soula's Village Inn, Inc.","Schaumburg","172.5.107.107",120705047,"Soula's Village Inn","Huntley"
5106,"Silly Rabbits Park Lounge, Inc.","Libertyville","172.5.106.106",130703948,"Silly Rabbits Park Lounge","Park City"
5105,"Sammy's Bar and Grill, LLC","Schaumburg","172.5.105.105",140704407,"Sammy's Bar and Grill","Huntley"
5102,"PHALANX, INC.","Libertyville","172.5.102.102",140703439,"Little Fort","Waukegan"
5101,"P.C. Louie's Inc.","Libertyville","172.5.101.101",120708635,"PC Louie's","Waukegan"
5100,"Ndina, Ltd.","Libertyville","172.5.100.100",120704950,"Flanagan's Bar and Grill","North Chicago"
,,,,,"#N/A",
5098,"Lee and Della, Inc.","Libertyville","172.5.98.98",140700747,"Al's Tap","Beach Park"
5097,"Lake Region Post 703 of the American Legion","Libertyville","172.5.97.97",120910506,"Drop Zone Bar","Fox Lake"
5096,"Johnny's Chophouse, LLC","Libertyville","172.5.96.96",180701007,"Johnnys Chophouse LLC","Antioch"
5095,"JIMMY'S CHARHOUSE OF ELGIN, INC.","Schaumburg","172.5.95.95",130704557,"Jimmy's Charhouse","Elgin"
5094,"J.D. Stewart, Inc.","Libertyville","172.5.94.94",130705218,"J.D. Bootleggers","Antioch"
5093,"Huntley Post 673 Inc. @ American Legion","Schaumburg","172.5.93.93",120900224,"American Legion Post 673 - Huntley","Huntley"
5092,"GAILBERT, INC.","Libertyville","172.5.92.92",180701092,"Wings Etc. Antioch","Antioch"
5091,"El Pollo Feliz De Waukegan, LLC","Libertyville","172.5.91.91",170701686,"Taqueria Y Rosticeria El Pechugon","Waukegan"
5090,"DSD Family, Inc. 180702891","Libertyville","172.5.90.90",180702891,"Piggly Wiggly Supermarket #102","Zion"
5089,"Diamond Deli & Wine, Inc.","Libertyville","172.5.89.89",160700894,"Diamond Deli & Wine","Fox Lake"
5088,"Crystal Cuisine Inc. 180703569","Schaumburg","172.5.88.88",180703569,"Lucky Danny's","Wauconda"
5087,"Chen's Buffet Inc.","Libertyville","172.5.87.87",130706418,"Hunan Buffet","Waukegan"
5085,"Caris Lady Luck of Lake County Inc.","Libertyville","172.5.85.85",150700365,"Lady Luck","Waukegan"
5083,"Bays Northbrook Hospitality, Corp.","Schaumburg","172.5.83.83","#N/A","#N/A","Possibly not live??"
5082,"The Frolic Inc.","Libertyville","172.5.82.82",120708312,"The Frolic Inc.","Waukegan"
5081,"The Continental Restaurant, Inc.","Schaumburg","172.5.81.81",160703193,"Continental Restaurant","Buffalo Grove"
5080,"Sonia & Luckys Inc.","Libertyville","172.5.80.80",140703348,"Lucky's","Wadsworth"
5079,"PunkyJafa, LLC","Libertyville","172.5.79.79",150703854,"Grandma's Wine Deli Gaming_x000D_","Lakemoor"
5078,"Lucky Emma's, LLC","Libertyville","172.5.78.78",150700564,"Lucky Emma's","Round Lake"
5077,"La Canoa, LLC","Libertyville","172.5.77.77",140700030,"La Canoa","Waukegan"
5076,"Hello Folks, Inc.","Libertyville","172.5.76.76",120706672,"Hello Folks","Fox Lake"
5075,"Chen Jackpot Cafe Inc. 180701595","Libertyville","172.5.75.75",180701595,"Annie's","McHenry"
5073,"2520 PG, Inc.","Schaumburg","172.5.73.73",160702010,"Lucky Lulu's","Prairie Grove"
5072,"WML Enterprises, LLC","Libertyville","172.5.72.72",170701380,"Jen G's Pizza & Pub","Beach Park"
5071,"WLKP POKER, INC.,","Libertyville","172.5.71.71",190700262,"Lady Luck II","Wonder Lake"
5070,"Wing Enterprises, Inc.","Libertyville","172.5.70.70",120711740,"Lakeside Lanes","Mundelein"
5069,"Wendland's Marina, Inc.","Libertyville","172.5.69.69",130705200,"Mutiny Pub","Antioch"
5068,"V.F.W. Veterans Club, Inc. 120900149","Libertyville","172.5.68.68",120900149,"VFW Post 4600 - McHenry","McHenry"
5067,"Up North Pub, Ltd.","Libertyville","172.5.67.67",140702754,"Up North Pub","Waukegan"
5066,"Two Lucky Aces, Inc.","Libertyville","172.5.66.66",120709658,"Dockers North","Antioch"
5065,"The 3 Amigos Restaurant Inc.","Libertyville","172.5.65.65",140701037,"The 3 Amigos Restaurant","Lake Villa"
5064,"Taqueria Toluca #1 Inc.","Libertyville","172.5.64.64",150703218,"Toluca I","Waukegan"
5063,"Steve's Sports Bar LLC","Libertyville","172.5.63.63",130704357,"Steve's Sports Bar","Antioch"
5062,"Sequoit Post No. 4551, Veterans of Foreign Wars of","Libertyville","172.5.62.62",120905748,"Antioch VFW Post 4551","Antioch"
5061,"Sal's Pizza Company","Schaumburg","172.5.61.61",150701425,"Sal's Pizza Place","Huntley"
5060,"Rusty Nail Ringwood, LLC","Libertyville","172.5.60.60",120712406,"Rusty Nail Saloon","Ringwood"
5059,"Russ's Beer and Bottle, Inc.","Libertyville","172.5.59.59",120711982,"Glen Flora Tap and Grill","Waukegan"
5058,"Round Lake American Legion Post 1170","Libertyville","172.5.58.58",130900212,"Round Lake American Legion Post 1170","Round Lake Park"
5057,"PATRICK HEUER, INC.","Libertyville","172.5.57.57",120700622,"Reds Steak & BBQ","Richmond"
5055,"Oak's Duck Inn, �Inc.","Libertyville","172.5.55.55",130700066,"Oak's Duck Inn","Wadsworth"
5054,"Northpointe Inn, Inc.","Libertyville","172.5.54.54",150702937,"Fritz's Corner","Zion"
5052,"National Athletic Club","Libertyville","172.5.52.52",150702594,"National Athletic Club","Fox Lake"
5051,"Minne, Inc.","Libertyville","172.5.51.51",140704085,"Ron's Italian Ovens","Round Lake Beach"
5050,"Millstone, Inc.","Libertyville","172.5.50.50",120700437,"North Ave Tap","Waukegan"
5049,"Mary Schutt","Libertyville","172.5.49.49",130704780,"Toppers","Antioch"
5048,"Majesty Investments, LLC","Schaumburg","172.5.48.48",160701258,"The Cottage","Crystal Lake"
5047,"M & M Brothers of Lake County, Inc.","Libertyville","172.5.47.47",120710294,"Dockers","Fox Lake"
5046,"Limerick Lounge, Inc.","Libertyville","172.5.46.46",120702986,"Limerick Lounge","Antioch"
5045,"Liberty Club, NFP","Libertyville","172.5.45.45",150700542,"Liberty Club (PLAV)","McHenry"
5044,"Las Tres Islas Marias, Inc","Libertyville","172.5.44.44",140704136,"Las Tres Islas Maria Inc","Round Lake Beach"
5043,"Lake Villa Memorial Post No. 4308 of the Veterans","Libertyville","172.5.43.43",130701803,"VFW Post 4308 - Lake Villa","Lake Villa"
5041,"KSK, INC. II","Libertyville","172.5.41.41",190700667,"Citgo Gas Station","North Chicago"
5040,"Kelsey's Cabin, Inc.","Libertyville","172.5.40.40",120705160,"KC's Cabin","Spring Grove"
5039,"Kareli Pena, Inc.","Libertyville","172.5.39.39",120710514,"Grand Tequila Bar & Grill","Waukegan"
5038,"K & R Jesters Inc.","Libertyville","172.5.38.38",120700405,"Jesters","Waukegan"
5036,"JD3 Entertainment, Inc.","Schaumburg","172.5.36.36",130702554,"3D Bowl/Sideouts Bar & Eatery","Island Lake"
5035,"I B P O E of W Little FT Lodge #1359","Libertyville","172.5.35.35",120710000,"IBPOE Little Fort Elks Lodge 1359","North Chicago"
5034,"Hickory House Lounge, LLC","Libertyville","172.5.34.34",140700670,"Hickory House","Beach Park"
5033,"George's Gyros, LLC 130703381","Libertyville","172.5.33.33",130703381,"George's Gyros","Waukegan"
5032,"Gaggle Dining Corporation 180700990","Libertyville","172.5.32.32",180700990,"Long Shots Pub","Lakemoor"
5031,"Foss Park District","Libertyville","172.5.31.31",120708003,"Foss Park Golf Course","North Chicago"
5030,"Fire Bar Incorporated","Schaumburg","172.5.30.30",160701312,"Fire Bar & Grill","Crystal Lake"
5029,"Fifty K Corp.","Libertyville","172.5.29.29",130702915,"Fifty K","Fox Lake"
5028,"DSD Family, Inc. 170700794","Libertyville","172.5.28.28",170700794,"Piggly Wiggly Supermarket #101","Antioch"
5027,"Dogs on the Chain Inc.","Libertyville","172.5.27.27",180701506,"Dogs on the Chain","Fox Lake"
,,,,,"#N/A",
5025,"DM Prime Burgers LLC","Schaumburg","172.5.25.25",160700748,"DM Prime Burgers","Lake in the Hills"
5024,"D&A Company","Libertyville","172.5.24.24",140700940,"The Fogcutter","Lake Villa"
5023,"Crystal Cuisine Inc. 140701953","Schaumburg","172.5.23.23",140701953,"Sofia's Place Restaurant-Sofia's Gaming","Island Lake"
5022,"Corkscrew Pointe , Inc.","Libertyville","172.5.22.22",120700171,"Grinders Ale House","McHenry"
5021,"CGTL Investments, Inc.","Libertyville","172.5.21.21",150704209,"Ten-Lew","Waukegan"
5020,"Carmina's Restaurant & Banquets, Inc.","Schaumburg","172.5.20.20",120701224,"Carmina's","Elgin"
5019,"C., Inc.","Libertyville","172.5.19.19",150703615,"Pit Stop","Zion"
5017,"BS Choppers LLC","Libertyville","172.5.17.17",130705516,"BS Choppers","Antioch"
5016,"Bolt-On Inn, Inc.","Schaumburg","172.5.16.16",140703381,"Bolt-On Inn","McHenry"
5014,"Birchland, Inc.","Libertyville","172.5.14.14",130704607,"Fourth Lake Resort","Lake Villa"
5013,"Bezak Enterprises, Inc.","Libertyville","172.5.13.13",130706457,"The Mexican Paradise Cafe","Antioch"
5012,"Bertrand's Lounge, Inc.","Libertyville","172.5.12.12",120700633,"Bertrand Lounge","Waukegan"
5011,"BBQ'D Productions Inc.","Libertyville","172.5.11.11",140702322,"BBQ'D Productions","Third Lake"
5009,"Antioch Lodge No. 525","Libertyville","172.5.9.9",140800209,"Antioch Moose Lodge","Antioch"
5007,"92 East Inc.","Libertyville","172.5.7.7",120707137,"92 East Bar & Grill","Fox Lake"
5005,"36 N. Genesee, LLC","Libertyville","172.5.5.5",160701747,"The Tap Room","Waukegan"
5004,"219 Sports Bar, LLC","Libertyville","172.5.4.4",120708201,"TR's Front Row On Greenwood","Waukegan"
5003,"17 North, LLC","Libertyville","172.5.3.3",120712727,"17 North","Waukegan"
4992,"Kelley Williamson Company 200700023 Cherry Valley","Rockford","InvalidURL4992",200700023,"Cherryvale Mobil","Cherry Valley"
4991,"C. Leamen, Inc.","Princeton","172.49.91.91",210701248,"Leamen's Bar and Grill","Geneseo"
4990,"Village of Raymond","Springfield","172.49.90.90",190703880,"Shoal Creek Golf Course","Raymond"
4989,"Caraway Pub Inc.","Springfield","172.49.89.89",210701259,"Caraway Pub","Virginia"
4988,"C L Quick Stop of Belvidere, Inc. 170703096","Rockford","172.49.88.88",170703096,"KC's Burger Bar","Machesney Park"
4987,"C L Quick Stop of Belvidere, Inc. 150702464","Libertyville","172.49.87.87","#N/A","#N/A","Possibly not live??"
4986,"C L Quick Stop of Belvidere, Inc. 180700652","Rockford","172.49.86.86","#N/A","#N/A","Possibly not live??"
4985,"Quincy Post No. 37, The American Legion, Departmen","Springfield","172.49.85.85",200901987,"Quincy Post No. 37,","Quincy"
4984,"Pour Bros. Co.","Springfield","172.49.84.84",210700311,"Pour Bros","Peoria Heights"
4983,"Plank Road Liquor LLC 200702944","Springfield","172.49.83.83",200702944,"Miss Daisy's_x000D_","Bellevue"
4982,"LAMV, LLC","Springfield","172.49.82.82",210700794,"The Chutes","Bath"
4981,"JCJ Beverages III, Inc.","Springfield","172.49.81.81",200702943,"Tacology 201","Springfield"
4980,"Casey's Retail Company 200702069 Moweaqua","Springfield","172.49.80.80",200702069,"Casey's General Store #2833","Moweaqua"
4979,"Winny's Place, LLC","Princeton","172.49.79.79",200702662,"Winny's Place LLC","Mendota"
4978,"J.S. The Lounge LLC","Princeton","172.49.78.78",210700286,"The Lounge","Earlville"
4977,"CK & A of Rockton Inc.","Rockford","172.49.77.77",180700652,"Lucky Dogs Bar - Belvidere","Belvidere"
4975,"Paula's Landing, LLC","Springfield","InvalidURL4975","#N/A","#N/A","Possibly not live??"
4974,"L Q E, LLC","Springfield","172.49.74.74",160704108,"LQE, LLC","Lincoln"
4973,"Ronald J Edgcomb, Inc.","Princeton","172.49.73.73",130706039,"Edges Tap","Peru"
4972,"Chubby's Incorporated","Springfield","172.49.72.72",200701919,"Chubby's Inc","Macomb"
4971,"MB Gaming, LLC","Springfield","172.49.71.71",210700246,"The Slot Yard","Taylorville"
4970,"Mattie Dayne Enterprises LLC","Springfield","172.49.70.70",200702759,"Mattie Dayne Enterprises LLC_x000D_","Macon"
4969,"Gayla Y. McMillen","Springfield","172.49.69.69",210700042,"Winner's Lounge","Hamilton"
4968,"Duffy & Associates, Inc. 200702926","Springfield","172.49.68.68",200702926,"Hilltop Convenience","Springfield"
4967,"Duffy & Associates, Inc. 200702723","Springfield","172.49.67.67",200702723,"ECig City","Springfield"
4966,"VIP Gas LLC","Princeton","172.49.66.66",200700812,"Altona Food & Gas Mart","Altona"
4965,"Millie Jo, LLC","Springfield","172.49.65.65",200702238,"Millie Jo","Bellevue"
4964,"Cajun Jack's Bar & Grill LLC 200702316","Rockford","172.49.64.64",200702316,"The Cove","Apple River"
4963,"BC Wings Inc.","Springfield","172.49.63.63","#N/A","#N/A","Possibly not live??"
4962,"AM PM Winchester Inc.","Springfield","172.49.62.62",200702845,"AM PM Riverton_x000D_","Riverton"
4961,"AM PM New Salem Inc.","Springfield","172.49.61.61",200702844,"AM PM New Salem Inc","Petersburg"
4960,"Casey's Retail Company 190702924","Princeton","172.49.60.60",190702924,"Casey's General Store #1637","Dallas City"
4959,"Treasure Island Gaming Incorporated","Springfield","172.49.59.59",200702029,"Treasure Island Gaming Inc","Mount Sterling"
4958,"MALA LLC 200702123","Springfield","172.49.58.58",200702123,"Lulu's Pizza and Gaming - Nelson","Decatur"
4957,"8th Ward Pub LTD.","Rockford","172.49.57.57","#N/A","#N/A","Possibly not live??"
4956,"Raskustro LLC","Princeton","172.49.56.56",130702528,"End Zone Sports Bar","Kewanee"
4955,"Gianni's Pizzeria & Market, LLC","Springfield","172.49.55.55",190704247,"Gianni's Pizzeria & Market LLC","Litchfield"
4954,"Ambe Krupa Food & Liquor, Inc.","Princeton","172.49.54.54",200701786,"Sheridan Food Mart","Sheridan"
4953,"C and L Tap, Inc.","Springfield","172.49.53.53",120706067,"Jack's","Canton"
4952,"Casey's Retail Company 190702921 Peru","Princeton","172.49.52.52",190702921,"Casey's General Store #3804","Peru"
4951,"Casey's Retail Company Spring Valley 190702879","Princeton","172.49.51.51",190702879,"Casey's General Store #3048","Spring Valley"
4950,"Casey's Retail Company 190702876 La Salle","Princeton","172.49.50.50",190702876,"Casey's General Store #3388","La Salle"
4949,"Casey's Retail Company 190702427 Pittsfield","Springfield","172.49.49.49",190702427,"Casey's General Store #3310","Pittsfield"
4948,"Cardinal Restaurant Group - Nokomis 200700747","Springfield","172.49.48.48",200700747,"Debbies","Nokomis"
4947,"Shree Khodiar Incorporated","Springfield","172.49.47.47",200702340,"Amity Game Room","Taylorville"
4946,"Beck Oil Company of Illinois #22 Lincoln","Springfield","172.49.46.46",201001129,"Beck Oil #22  - Lincoln","Lincoln"
4945,"Casey's Retail Company 190702465 Havana","Springfield","172.49.45.45",190702465,"Casey's General Store #1702","Havana"
4944,"The Industrial Pub and Event Center, LLC","Princeton",4944,"#N/A","#N/A","Possibly not live??"
4943,"Dick's Riverside Bar & Grill, LLC","Springfield","172.49.43.43",200701158,"Dick's Riverside Bar & Grill, LLC","Kampsville"
4942,"Sangamo Partners, LLC","Springfield","172.49.42.42",190703667,"Sangamo Brewing Co","Chatham"
4941,"Main Oak Cafe, L.L.C.","Springfield","172.49.41.41",200701349,"Garcia's Pizza","Decatur"
4940,"Lucky Sam's Slots and Video Poker, LLC","Springfield","172.49.40.40",200700492,"Lucky Sam's Slots and Video Poker, LLC","Hamilton"
4939,"Stoneys Slots, LLC","Springfield","172.49.39.39",200700965,"Stoneys Slots, LLC","Stonington"
4938,"The Good Spot, Inc.","Springfield","172.49.38.38",120710557,"The Good Spot Inc","Lewistown"
4937,"LCI Highland of Illinois LLC 170702480","Rockford","172.49.37.37",170702480,"Elsie's Place Cafe - Belvidere","Belvidere"
4936,"Sangamo Surf Club","Springfield","172.49.36.36",180702622,"Sangamo Surf Club","Springfield"
4935,"Blue Ridge Club","Springfield","172.49.35.35",180701634,"Blue Ridge Club","Springfield"
4934,"SLJL Investments, LLC","Springfield","172.49.34.34",200701097,"Jule's on Main","Cuba"
4933,"Tri-State Investors Group, LLC 200700449 Lincoln","Springfield","172.49.33.33",200700449,"Tri-State Investors Group, LLC - 705A Woodlawn Rd","Lincoln"
4932,"Tri-State Investors Group, LLC 200700450 Petersbu","Springfield","172.49.32.32",200700450,"Tri-State Investors Group LLC - 203A N 6th St","Petersburg"
4931,"Tri-State Investors Group, LLC 200700451 Rushville","Springfield","172.49.31.31",200700451,"Tri-State Investors Group, LLC - 141 S. Congress","Rushville"
4930,"Speedway LLC Williamsville 191003003","Springfield","172.49.30.30",191003003,"Speedway #3961 - Williamsville","Williamsville"
4928,"Jack Flash Properties, LLC 201000199 Farmersville","Springfield","172.49.28.28",201000199,"Jack Flash - Farmersville","Farmersville"
4927,"Whisky Quincy, Inc.","Springfield","172.49.27.27",200700520,"Whisky Willys","Quincy"
4926,"The Depot Pub and Deli, LLC","Princeton","172.49.26.26",200700501,"Brink's","Sterling"
4925,"Pot of Gold, Ltd. 200700878","Princeton","172.49.25.25",200700878,"Pot of Gold, Ltd.","La Salle"
4924,"Hunter's Sports Bar 2, L.L.C.","Princeton","172.49.24.24",200701112,"Hunter's Sports Bar 2 LLC","Fulton"
4923,"Al's Main Street Tap Co.","Rockford","172.49.23.23",200700401,"Al's Main Street Tap Co","Rockton"
4922,"Waterworth's Corner Liquor, Inc. 190703554","Springfield","172.49.22.22",190703554,"Mom & Pops Slots","Petersburg"
4921,"McConnell LLC","Springfield","172.49.21.21",200700980,"Tobias Public House","Hillsboro"
4920,"Lucy's Place, LLC 190703652 @ Adlai Stevenson","Springfield","172.49.20.20",190703652,"Lucy's Place - Adlai Stevenson","Springfield"
4919,"Cardinal Restaurant Group - Lincoln LLC 200700662","Springfield","172.49.19.19",200700662,"Debbie's","Lincoln"
4918,"Television-Radio-Newspaper Club of Springfield","Springfield","172.49.18.18",180703183,"TRN Club of Springfield","Chatham"
4917,"SW Hospitality, Inc.","Princeton","172.49.17.17",150701289,"City Limits Saloon & Grill","Rock Island"
4916,"TDIHMH ENTERPRISES, INC.","Springfield","172.49.16.16",180701213,"Stadium Bar & Grill Inc","Springfield"
4915,"Revolution Golf HD, LLC 140701864","Rockford","172.49.15.15",140701864,"Beaver Creek Golf Course","Capron"
4914,"Gotawin LLC","Springfield","172.49.14.14",160702945,"JOJO'S","Bushnell"
4913,"Petersburg Beverage Company LLC","Springfield","172.49.13.13",200701582,"Corner Liquor Store","Petersburg"
4912,"Casey's Retail Company 191003048-Tonica","Princeton","172.49.12.12",191003048,"Casey's General Store #3856","Tonica"
4911,"Bernardi's Restaurants, Inc. 190703281","Springfield","172.49.11.11",190703281,"Bernardi's","Washington"
4910,"SZ88, Inc.","Springfield","172.49.10.10","#N/A","#N/A","Possibly not live??"
4909,"Springfield Beer Company","Springfield","172.49.9.9",190702695,"Springfield Beer Company","Springfield"
4908,"SITECO LLC","Champaign","172.49.8.8",190704187,"The American Tap","Chrisman"
4907,"Lazy Lou Incorporated","Springfield","172.49.7.7",200700494,"Lazy Lou Tavern","Springfield"
4906,"Lankel, Inc.","Springfield","172.49.6.6",190704239,"Lazy Days Campground","Litchfield"
4905,"Home Plate Springfield, LLC","Springfield","172.49.5.5",190703153,"Home Plate Bar & Grill","Springfield"
4904,"Aero Alehouse LLC","Rockford","172.49.4.4",140704005,"Aero Ale house","Loves Park"
4903,"Lokobobo, Inc.","Princeton","172.49.3.3",180700912,"The O Kitchen & Tap","Orion"
4902,"Captains Palace Inc.","Springfield","172.49.2.2",150704233,"Captains Palace","Decatur"
4899,"Arlandria, L.L.C.","Springfield","172.48.99.99",190703034,"Reality Bites","Bloomington"
4898,"Cancun II Inc.","Springfield","172.48.98.98",190703246,"Cancun II","Sherman"
4897,"Cancun III Inc.","Springfield","172.48.97.97",190703178,"Cancun III Inc","Springfield"
4896,"Casey's Retail Company 190702922","Springfield","172.48.96.96",190702922,"Casey's General Store #2943","Auburn"
4895,"Phylly's Pubs, Inc. 190701372","Princeton","172.48.95.95",190701372,"Phylly's","Sheffield"
4894,"3 Brothers Incorporated","Springfield","172.48.94.94",190702390,"Lucky Little Vegas","Auburn"
4893,"JIM SHELL LLC","Rockford","172.48.93.93",120702057,"Jimez Sports Bar & Grill","Roscoe"
4892,"Mulligans of Rockford, Inc.","Rockford","172.48.92.92",160703018,"Mulligans Pub & Grill","Rockford"
4891,"Greater Rockford Airport Authority","Rockford","172.48.91.91",160703672,"Chicago Rockford International Airport","Rockford"
4890,"John's Restaurant & Pizzeria, Inc.","Rockford","172.48.90.90",130703247,"John's Restaurant","Rockford"
4889,"S.M. & S.F. Club","Rockford","172.48.89.89",130705303,"S M & S F Club","Rockford"
4887,"American Lombardi Society","Rockford","172.48.87.87",130705384,"American Lombardi Society","Rockford"
4886,"Giuseppe Verdi Society","Rockford","172.48.86.86",120704041,"Verdi Club","Rockford"
4885,"Blackhawk Athletic Club","Rockford","172.48.85.85",120700272,"Blackhawk Athletic Club","Rockford"
4884,"RKFDSN, LLC","Rockford","172.48.84.84",170701685,"Salamone's North","Rockford"
4883,"Olson Restaurant Properties, LLC","Rockford","172.48.83.83",130700422,"On State","Rockford"
4882,"ETN PIZZA LLC","Rockford","172.48.82.82",180701809,"Rosati's Pizza - Rochelle","Rochelle"
4881,"J. and S. Associates, Inc.","Rockford","172.48.81.81",120711588,"Chesty P's Pub","Polo"
4880,"MTTDL, INC.","Rockford","172.48.80.80",190700979,"Mike's One Stop","Pecatonica"
4879,"ROUTE NO. 73 BREW & CHEW, INC.","Rockford","172.48.79.79",150702346,"Route No. 73 Brew & Chew","Pearl City"
4878,"Joseph Stephan and Tammy Stephan","Rockford","172.48.78.78",180701551,"Little John's Tap","Pearl City"
4877,"The Slurp & Burp Inc.","Rockford","172.48.77.77",130701545,"Slurp & Burp","Pearl City"
4876,"Oak Dell Enterprises Inc.","Rockford","172.48.76.76",160700045,"The Road House Bar","Oregon"
4875,"Oregon Post 8739 VFW","Rockford","172.48.75.75",120901263,"Oregon VFW Post 8739","Oregon"
4874,"Semwieg, Inc.","Rockford","172.48.74.74",170700126,"Maxson's Restaurant","Oregon"
4873,"Gill's Realty, Inc.","Rockford","172.48.73.73",130705884,"Gill's Diner, Slot O Cash","Machesney Park"
4872,"ATTITUDES BAR & GRILL INC","Rockford","172.48.72.72",120701274,"Attitudes Bar & Grill","Machesney Park"
4871,"Ye Zi, Inc.","Rockford","172.48.71.71",160700407,"China Express","Loves Park"
4870,"Hope and Anchor English Pub, Inc.","Rockford","172.48.70.70",120706849,"Hope & Anchor English Pub","Loves Park"
4869,"Sonco Service Corp. 120708750","Rockford","172.48.69.69",120708750,"Bella Rose","Loves Park"
4868,"Town Hall Lounge, Inc.","Rockford","172.48.68.68",120707724,"Town Hall Lounge","Loves Park"
4867,"Dave Kuhlemier Inc","Rockford","172.48.67.67",120710682,"Dave's Place","Lanark"
4866,"Harvard Lodge No. 1289, Loyal Order of Moose Harva","Rockford","172.48.66.66",120800145,"Harvard Moose Lodge #1289","Harvard"
4864,"Bopp's Grille & Saloon, Inc.","Rockford","172.48.64.64",140700152,"Bopps Grille & Saloon","Harvard"
4863,"Ronald J Protz","Rockford","172.48.63.63",140703608,"House of Lawrence","Harvard"
4862,"Sean McGarry 150700596","Rockford","172.48.62.62",150700596,"McGarry's Bowl","Harvard"
4861,"SA & TA Incorporated","Schaumburg","172.48.61.61",140702277,"Rose Garden Restaurant","Hampshire"
4860,"Genoa Gaming, Inc.","Rockford","172.48.60.60",170701870,"Genoa Gaming","Genoa"
4859,"Tammy's Fresh Foods, LLC","Rockford","172.48.59.59",180703502,"Piggly Wiggly - Galena","Galena"
4858,"Wayside Saloon, Inc.","Rockford","172.48.58.58",160703830,"Wayside Saloon","Freeport"
4855,"Uptown Lanes LLC","Rockford","172.48.55.55",170700204,"Back Alley Bar & Grill","Byron"
4854,"Belvidere Lodge No. 295, Loyal Order of Moose","Rockford","172.48.54.54",120812088,"Belvidere Lodge 295 Loyal Order of Moose","Belvidere"
4853,"Logan Avenue Slots & Lounge, Inc.","Rockford","172.48.53.53",160700070,"Logan Ave Slots","Belvidere"
4852,"NGK Belvidere LLC","Rockford","172.48.52.52",160701813,"Niko's Cabin","Belvidere"
4851,"A & B Gaming LLC","Rockford","172.48.51.51",140703665,"Slick Nickels","Belvidere"
4850,"Goldfish Gaming, Inc.","Rockford","172.48.50.50",160702394,"Goldfish Gaming Inc","Belvidere"
4848,"Walker Danforth Post No. 9016, Veterans of Foreign","Springfield","172.48.48.48",150903344,"Walker Danforth VFW Post 9016","Washington"
4846,"Public House 29, Inc.","Springfield","172.48.46.46",160701899,"Public House 29","Rochester"
4845,"Sangamon Video Gaming, Inc.","Springfield","172.48.45.45",160700413,"The Alibi","Rochester"
4844,"Tonti Corporation","Springfield","172.48.44.44",170700836,"Kelleher's Irish Pub & Eatery","Peoria"
4843,"2 Piasano's Pizza Incorporated","Springfield","172.48.43.43",180702744,"Two P's Pizza & Pub","Pekin"
4842,"Donnita Inc. 140703723 - Pawnee","Springfield","172.48.42.42",140703723,"104 Store - Pawnee","Pawnee"
4841,"Mefail Mehmedi","Springfield","172.48.41.41",150703735,"Countryside Family Restaurant","Lewistown"
4840,"Terry C. Cooper","Springfield","172.48.40.40",120700420,"Hill Top Bar & Grill","Creve Coeur"
4839,"Donnita Inc. 140703761 - Auburn","Springfield","172.48.39.39",140703761,"104 Store - Auburn","Auburn"
